id,rank,title,worldwideLifetimeGross,domesticLifetimeGross,domestic,foreignLifetimeGross,foreign,year,cast,cast_link,nepos,pct_nepo
tt0167260,26,The Lord of the Rings: The Return of the King,"$1,146,457,748","$378,251,207",33%,"$768,206,541",67%,2003,Ian Holm,/wiki/Ian_Holm,False,0.15789473684210525
tt0167260,26,The Lord of the Rings: The Return of the King,"$1,146,457,748","$378,251,207",33%,"$768,206,541",67%,2003,Sean Bean,/wiki/Sean_Bean,False,0.15789473684210525
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,Tom Holland,/wiki/Tom_Holland,['https://en.wikipedia.org/wiki/Dominic_Holland'],0.18181818181818182
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,Samuel L. Jackson,/wiki/Samuel_L._Jackson,False,0.18181818181818182
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,Zendaya,/wiki/Zendaya,False,0.18181818181818182
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,Cobie Smulders,/wiki/Cobie_Smulders,False,0.18181818181818182
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,Jon Favreau,/wiki/Jon_Favreau,False,0.18181818181818182
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,J. B. Smoove,/wiki/J._B._Smoove,False,0.18181818181818182
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,Jacob Batalon,/wiki/Jacob_Batalon,False,0.18181818181818182
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,Martin Starr,/wiki/Martin_Starr,False,0.18181818181818182
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,Tony Revolori,/wiki/Tony_Revolori,False,0.18181818181818182
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,Marisa Tomei,/wiki/Marisa_Tomei,False,0.18181818181818182
tt6320628,27,Spider-Man: Far from Home,"$1,131,927,996","$390,532,085",34.5%,"$741,395,911",65.5%,2019,Jake Gyllenhaal,/wiki/Jake_Gyllenhaal,"['https://en.wikipedia.org/wiki/Stephen_Gyllenhaal', 'https://en.wikipedia.org/wiki/Naomi_Foner_Gyllenhaal']",0.18181818181818182
tt4154664,28,Captain Marvel,"$1,128,462,972","$426,829,839",37.8%,"$701,633,133",62.2%,2019,Brie Larson,/wiki/Brie_Larson,False,0.1
tt4154664,28,Captain Marvel,"$1,128,462,972","$426,829,839",37.8%,"$701,633,133",62.2%,2019,Samuel L. Jackson,/wiki/Samuel_L._Jackson,False,0.1
tt4154664,28,Captain Marvel,"$1,128,462,972","$426,829,839",37.8%,"$701,633,133",62.2%,2019,Ben Mendelsohn,/wiki/Ben_Mendelsohn,False,0.1
tt4154664,28,Captain Marvel,"$1,128,462,972","$426,829,839",37.8%,"$701,633,133",62.2%,2019,Djimon Hounsou,/wiki/Djimon_Hounsou,False,0.1
tt4154664,28,Captain Marvel,"$1,128,462,972","$426,829,839",37.8%,"$701,633,133",62.2%,2019,Lee Pace,/wiki/Lee_Pace,False,0.1
tt4154664,28,Captain Marvel,"$1,128,462,972","$426,829,839",37.8%,"$701,633,133",62.2%,2019,Lashana Lynch,/wiki/Lashana_Lynch,False,0.1
tt4154664,28,Captain Marvel,"$1,128,462,972","$426,829,839",37.8%,"$701,633,133",62.2%,2019,Gemma Chan,/wiki/Gemma_Chan,False,0.1
tt4154664,28,Captain Marvel,"$1,128,462,972","$426,829,839",37.8%,"$701,633,133",62.2%,2019,Annette Bening,/wiki/Annette_Bening,False,0.1
tt4154664,28,Captain Marvel,"$1,128,462,972","$426,829,839",37.8%,"$701,633,133",62.2%,2019,Clark Gregg,/wiki/Clark_Gregg,False,0.1
tt4154664,28,Captain Marvel,"$1,128,462,972","$426,829,839",37.8%,"$701,633,133",62.2%,2019,Jude Law,/wiki/Jude_Law,['https://en.wikipedia.org/wiki/Peter_Law_(actor)'],0.1
tt1399103,29,Transformers: Dark of the Moon,"$1,123,794,079","$352,390,543",31.4%,"$771,403,536",68.6%,2011,Shia LaBeouf,/wiki/Shia_LaBeouf,False,
tt1399103,29,Transformers: Dark of the Moon,"$1,123,794,079","$352,390,543",31.4%,"$771,403,536",68.6%,2011,Josh Duhamel,/wiki/Josh_Duhamel,False,
tt1399103,29,Transformers: Dark of the Moon,"$1,123,794,079","$352,390,543",31.4%,"$771,403,536",68.6%,2011,John Turturro,/wiki/John_Turturro,False,
tt1399103,29,Transformers: Dark of the Moon,"$1,123,794,079","$352,390,543",31.4%,"$771,403,536",68.6%,2011,Tyrese Gibson,/wiki/Tyrese_Gibson,False,
tt1399103,29,Transformers: Dark of the Moon,"$1,123,794,079","$352,390,543",31.4%,"$771,403,536",68.6%,2011,Rosie Huntington-Whiteley,/wiki/Rosie_Huntington-Whiteley,False,
tt1399103,29,Transformers: Dark of the Moon,"$1,123,794,079","$352,390,543",31.4%,"$771,403,536",68.6%,2011,Patrick Dempsey,/wiki/Patrick_Dempsey,False,
tt1399103,29,Transformers: Dark of the Moon,"$1,123,794,079","$352,390,543",31.4%,"$771,403,536",68.6%,2011,Kevin Dunn,/wiki/Kevin_Dunn,False,
tt1399103,29,Transformers: Dark of the Moon,"$1,123,794,079","$352,390,543",31.4%,"$771,403,536",68.6%,2011,Julie White,/wiki/Julie_White,False,
tt1399103,29,Transformers: Dark of the Moon,"$1,123,794,079","$352,390,543",31.4%,"$771,403,536",68.6%,2011,John Malkovich,/wiki/John_Malkovich,False,
tt1399103,29,Transformers: Dark of the Moon,"$1,123,794,079","$352,390,543",31.4%,"$771,403,536",68.6%,2011,Frances McDormand,/wiki/Frances_McDormand,False,
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,Sam Neill,/wiki/Sam_Neill,False,0.18181818181818182
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,Laura Dern,/wiki/Laura_Dern,"['https://en.wikipedia.org/wiki/Bruce_Dern', 'https://en.wikipedia.org/wiki/Diane_Ladd']",0.18181818181818182
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,Jeff Goldblum,/wiki/Jeff_Goldblum,False,0.18181818181818182
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,Richard Attenborough,/wiki/Richard_Attenborough,['https://en.wikipedia.org/wiki/Frederick_Attenborough'],0.18181818181818182
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,Bob Peck,/wiki/Bob_Peck,False,0.18181818181818182
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,Martin Ferrero,/wiki/Martin_Ferrero,False,0.18181818181818182
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,BD Wong,/wiki/BD_Wong,False,0.18181818181818182
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,Samuel L. Jackson,/wiki/Samuel_L._Jackson,False,0.18181818181818182
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,Wayne Knight,/wiki/Wayne_Knight,False,0.18181818181818182
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,Joseph Mazzello,/wiki/Joseph_Mazzello,False,0.18181818181818182
tt0107290,30,Jurassic Park,"$1,109,802,321","$404,214,720",36.4%,"$705,587,601",63.6%,1993,Ariana Richards,/wiki/Ariana_Richards,False,0.18181818181818182
tt1074638,31,Skyfall,"$1,108,569,499","$304,360,277",27.5%,"$804,209,222",72.5%,2012,Daniel Craig,/wiki/Daniel_Craig,False,0.2857142857142857
tt1074638,31,Skyfall,"$1,108,569,499","$304,360,277",27.5%,"$804,209,222",72.5%,2012,Javier Bardem,/wiki/Javier_Bardem,['https://en.wikipedia.org/wiki/Pilar_Bardem'],0.2857142857142857
tt1074638,31,Skyfall,"$1,108,569,499","$304,360,277",27.5%,"$804,209,222",72.5%,2012,Ralph Fiennes,/wiki/Ralph_Fiennes,"['https://en.wikipedia.org/wiki/Mark_Fiennes', 'https://en.wikipedia.org/wiki/Jennifer_Lash']",0.2857142857142857
tt1074638,31,Skyfall,"$1,108,569,499","$304,360,277",27.5%,"$804,209,222",72.5%,2012,Naomie Harris,/wiki/Naomie_Harris,False,0.2857142857142857
tt1074638,31,Skyfall,"$1,108,569,499","$304,360,277",27.5%,"$804,209,222",72.5%,2012,Bérénice Marlohe,/wiki/B%C3%A9r%C3%A9nice_Marlohe,False,0.2857142857142857
tt1074638,31,Skyfall,"$1,108,569,499","$304,360,277",27.5%,"$804,209,222",72.5%,2012,Albert Finney,/wiki/Albert_Finney,False,0.2857142857142857
tt1074638,31,Skyfall,"$1,108,569,499","$304,360,277",27.5%,"$804,209,222",72.5%,2012,Judi Dench,/wiki/Judi_Dench,False,0.2857142857142857
tt2109248,32,Transformers: Age of Extinction,"$1,104,054,072","$245,439,076",22.2%,"$858,614,996",77.8%,2014,Mark Wahlberg,/wiki/Mark_Wahlberg,False,
tt2109248,32,Transformers: Age of Extinction,"$1,104,054,072","$245,439,076",22.2%,"$858,614,996",77.8%,2014,Stanley Tucci,/wiki/Stanley_Tucci,False,
tt1345836,33,The Dark Knight Rises,"$1,081,169,825","$448,149,584",41.4%,"$633,020,241",58.6%,2012,Christian Bale,/wiki/Christian_Bale,['https://en.wikipedia.org/wiki/David_Bale'],0.375
tt1345836,33,The Dark Knight Rises,"$1,081,169,825","$448,149,584",41.4%,"$633,020,241",58.6%,2012,Michael Caine,/wiki/Michael_Caine,False,0.375
tt1345836,33,The Dark Knight Rises,"$1,081,169,825","$448,149,584",41.4%,"$633,020,241",58.6%,2012,Gary Oldman,/wiki/Gary_Oldman,False,0.375
tt1345836,33,The Dark Knight Rises,"$1,081,169,825","$448,149,584",41.4%,"$633,020,241",58.6%,2012,Anne Hathaway,/wiki/Anne_Hathaway,False,0.375
tt1345836,33,The Dark Knight Rises,"$1,081,169,825","$448,149,584",41.4%,"$633,020,241",58.6%,2012,Tom Hardy,/wiki/Tom_Hardy,['https://en.wikipedia.org/wiki/Chips_Hardy'],0.375
tt1345836,33,The Dark Knight Rises,"$1,081,169,825","$448,149,584",41.4%,"$633,020,241",58.6%,2012,Marion Cotillard,/wiki/Marion_Cotillard,False,0.375
tt1345836,33,The Dark Knight Rises,"$1,081,169,825","$448,149,584",41.4%,"$633,020,241",58.6%,2012,Joseph Gordon-Levitt,/wiki/Joseph_Gordon-Levitt,['https://en.wikipedia.org/wiki/Michael_Gordon_(film_director)'],0.375
tt1345836,33,The Dark Knight Rises,"$1,081,169,825","$448,149,584",41.4%,"$633,020,241",58.6%,2012,Morgan Freeman,/wiki/Morgan_Freeman,False,0.375
tt7286456,34,Joker,"$1,074,458,282","$335,477,657",31.2%,"$738,980,625",68.8%,2019,Joaquin Phoenix,/wiki/Joaquin_Phoenix,['https://en.wikipedia.org/wiki/Arlyn_Phoenix'],0.5
tt7286456,34,Joker,"$1,074,458,282","$335,477,657",31.2%,"$738,980,625",68.8%,2019,Robert De Niro,/wiki/Robert_De_Niro,"['https://en.wikipedia.orgmw-data:TemplateStyles:r1126788409"" rel=""mw-deduplicated-inline-style""/><div class=""plainlist""><ul><li><a href=""/wiki/Robert_De_Niro_Sr.', 'https://en.wikipedia.org/wiki/Virginia_Admiral']",0.5
tt7286456,34,Joker,"$1,074,458,282","$335,477,657",31.2%,"$738,980,625",68.8%,2019,Zazie Beetz,/wiki/Zazie_Beetz,False,0.5
tt7286456,34,Joker,"$1,074,458,282","$335,477,657",31.2%,"$738,980,625",68.8%,2019,Frances Conroy,/wiki/Frances_Conroy,False,0.5
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Carrie Fisher,/wiki/Carrie_Fisher,"['https://en.wikipedia.org/wiki/Eddie_Fisher_(singer)', 'https://en.wikipedia.org/wiki/Debbie_Reynolds']",0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Mark Hamill,/wiki/Mark_Hamill,False,0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Adam Driver,/wiki/Adam_Driver,['https://en.wikipedia.org/wiki/Henry_Tucker_(Bermudian_politician)'],0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Daisy Ridley,/wiki/Daisy_Ridley,['https://en.wikipedia.org/wiki/Arnold_Ridley'],0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,John Boyega,/wiki/John_Boyega,False,0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Oscar Isaac,/wiki/Oscar_Isaac,False,0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Anthony Daniels,/wiki/Anthony_Daniels,False,0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Naomi Ackie,/wiki/Naomi_Ackie,False,0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Domhnall Gleeson,/wiki/Domhnall_Gleeson,['https://en.wikipedia.org/wiki/Brendan_Gleeson'],0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Richard E. Grant,/wiki/Richard_E._Grant,False,0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Lupita Nyong'o,/wiki/Lupita_Nyong%27o,['https://en.wikipedia.org/wiki/Peter_Anyang%27_Nyong%27o'],0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Keri Russell,/wiki/Keri_Russell,False,0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Joonas Suotamo,/wiki/Joonas_Suotamo,False,0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Kelly Marie Tran,/wiki/Kelly_Marie_Tran,False,0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Ian McDiarmid,/wiki/Ian_McDiarmid,False,0.3125
tt2527338,35,Star Wars: Episode IX - The Rise of Skywalker,"$1,074,149,279","$515,202,542",48%,"$558,946,737",52%,2019,Billy Dee Williams,/wiki/Billy_Dee_Williams,False,0.3125
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Tom Hanks,/wiki/Tom_Hanks,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Tim Allen,/wiki/Tim_Allen,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Annie Potts,/wiki/Annie_Potts,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Tony Hale,/wiki/Tony_Hale,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Keegan-Michael Key,/wiki/Keegan-Michael_Key,['https://en.wikipedia.org/wiki/Dwayne_McDuffie'],0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Jordan Peele,/wiki/Jordan_Peele,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Madeleine McGraw,,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Christina Hendricks,/wiki/Christina_Hendricks,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Keanu Reeves,/wiki/Keanu_Reeves,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Ally Maki,/wiki/Ally_Maki,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Jay Hernandez,/wiki/Jay_Hernandez,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Lori Alan,/wiki/Lori_Alan,False,0.15384615384615385
tt1979376,36,Toy Story 4,"$1,073,394,593","$434,038,008",40.4%,"$639,356,585",59.6%,2019,Joan Cusack,/wiki/Joan_Cusack,['https://en.wikipedia.org/wiki/Dick_Cusack'],0.15384615384615385
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,Tom Hanks,/wiki/Tom_Hanks,False,0.18181818181818182
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,Tim Allen,/wiki/Tim_Allen,False,0.18181818181818182
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,Joan Cusack,/wiki/Joan_Cusack,['https://en.wikipedia.org/wiki/Dick_Cusack'],0.18181818181818182
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,Don Rickles,/wiki/Don_Rickles,False,0.18181818181818182
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,Wallace Shawn,/wiki/Wallace_Shawn,['https://en.wikipedia.org/wiki/William_Shawn'],0.18181818181818182
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,John Ratzenberger,/wiki/John_Ratzenberger,False,0.18181818181818182
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,Estelle Harris,/wiki/Estelle_Harris,False,0.18181818181818182
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,Ned Beatty,/wiki/Ned_Beatty,False,0.18181818181818182
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,Michael Keaton,/wiki/Michael_Keaton,False,0.18181818181818182
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,Jodi Benson,/wiki/Jodi_Benson,False,0.18181818181818182
tt0435761,37,Toy Story 3,"$1,066,970,811","$415,004,880",38.9%,"$651,965,931",61.1%,2010,John Morris,/wiki/John_Morris_(actor),False,0.18181818181818182
tt0383574,38,Pirates of the Caribbean: Dead Man's Chest,"$1,066,179,747","$423,315,812",39.7%,"$642,863,935",60.3%,2006,Johnny Depp,/wiki/Johnny_Depp,False,0.25
tt0383574,38,Pirates of the Caribbean: Dead Man's Chest,"$1,066,179,747","$423,315,812",39.7%,"$642,863,935",60.3%,2006,Orlando Bloom,/wiki/Orlando_Bloom,False,0.25
tt0383574,38,Pirates of the Caribbean: Dead Man's Chest,"$1,066,179,747","$423,315,812",39.7%,"$642,863,935",60.3%,2006,Keira Knightley,/wiki/Keira_Knightley,"['https://en.wikipedia.org/wiki/Will_Knightley', 'https://en.wikipedia.org/wiki/Sharman_Macdonald']",0.25
tt0383574,38,Pirates of the Caribbean: Dead Man's Chest,"$1,066,179,747","$423,315,812",39.7%,"$642,863,935",60.3%,2006,Stellan Skarsgård,/wiki/Stellan_Skarsg%C3%A5rd,False,0.25
tt0383574,38,Pirates of the Caribbean: Dead Man's Chest,"$1,066,179,747","$423,315,812",39.7%,"$642,863,935",60.3%,2006,Bill Nighy,/wiki/Bill_Nighy,False,0.25
tt0383574,38,Pirates of the Caribbean: Dead Man's Chest,"$1,066,179,747","$423,315,812",39.7%,"$642,863,935",60.3%,2006,Jack Davenport,/wiki/Jack_Davenport,"['https://en.wikipedia.org/wiki/Nigel_Davenport', 'https://en.wikipedia.org/wiki/Maria_Aitken']",0.25
tt0383574,38,Pirates of the Caribbean: Dead Man's Chest,"$1,066,179,747","$423,315,812",39.7%,"$642,863,935",60.3%,2006,Kevin R. McNally,/wiki/Kevin_R._McNally,False,0.25
tt0383574,38,Pirates of the Caribbean: Dead Man's Chest,"$1,066,179,747","$423,315,812",39.7%,"$642,863,935",60.3%,2006,Jonathan Pryce,/wiki/Jonathan_Pryce,False,0.25
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Jonathan Taylor Thomas,/wiki/Jonathan_Taylor_Thomas,['https://en.wikipedia.org/wiki/Jeff_Weiss'],0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Matthew Broderick,/wiki/Matthew_Broderick,"['https://en.wikipedia.org/wiki/James_Broderick', 'https://en.wikipedia.org/wiki/Patricia_Broderick']",0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,James Earl Jones,/wiki/James_Earl_Jones,['https://en.wikipedia.org/wiki/Robert_Earl_Jones'],0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Jeremy Irons,/wiki/Jeremy_Irons,False,0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Moira Kelly,/wiki/Moira_Kelly,False,0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Ernie Sabella,/wiki/Ernie_Sabella,False,0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Nathan Lane,/wiki/Nathan_Lane,False,0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Robert Guillaume,/wiki/Robert_Guillaume,False,0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Rowan Atkinson,/wiki/Rowan_Atkinson,False,0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Whoopi Goldberg,/wiki/Whoopi_Goldberg,False,0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Cheech Marin,/wiki/Cheech_Marin,False,0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Jim Cummings,/wiki/Jim_Cummings,False,0.23076923076923078
tt0110357,39,The Lion King,"$1,063,611,805","$422,783,777",39.8%,"$640,828,028",60.2%,1994,Madge Sinclair,/wiki/Madge_Sinclair,False,0.23076923076923078
tt3748528,40,Rogue One: A Star Wars Story,"$1,058,682,142","$533,539,991",50.4%,"$525,142,151",49.6%,2016,Felicity Jones,/wiki/Felicity_Jones,False,0.25
tt3748528,40,Rogue One: A Star Wars Story,"$1,058,682,142","$533,539,991",50.4%,"$525,142,151",49.6%,2016,Diego Luna,/wiki/Diego_Luna,['https://en.wikipedia.org/wiki/Alejandro_Luna'],0.25
tt3748528,40,Rogue One: A Star Wars Story,"$1,058,682,142","$533,539,991",50.4%,"$525,142,151",49.6%,2016,Ben Mendelsohn,/wiki/Ben_Mendelsohn,False,0.25
tt3748528,40,Rogue One: A Star Wars Story,"$1,058,682,142","$533,539,991",50.4%,"$525,142,151",49.6%,2016,Donnie Yen,/wiki/Donnie_Yen,['https://en.wikipedia.org/wiki/Bow-sim_Mark'],0.25
tt3748528,40,Rogue One: A Star Wars Story,"$1,058,682,142","$533,539,991",50.4%,"$525,142,151",49.6%,2016,Mads Mikkelsen,/wiki/Mads_Mikkelsen,False,0.25
tt3748528,40,Rogue One: A Star Wars Story,"$1,058,682,142","$533,539,991",50.4%,"$525,142,151",49.6%,2016,Alan Tudyk,/wiki/Alan_Tudyk,False,0.25
tt3748528,40,Rogue One: A Star Wars Story,"$1,058,682,142","$533,539,991",50.4%,"$525,142,151",49.6%,2016,Jiang Wen,/wiki/Jiang_Wen,False,0.25
tt3748528,40,Rogue One: A Star Wars Story,"$1,058,682,142","$533,539,991",50.4%,"$525,142,151",49.6%,2016,Forest Whitaker,/wiki/Forest_Whitaker,False,0.25
tt6139732,41,Aladdin,"$1,050,693,953","$355,559,216",33.8%,"$695,134,737",66.2%,2019,Will Smith,/wiki/Will_Smith,False,
tt6139732,41,Aladdin,"$1,050,693,953","$355,559,216",33.8%,"$695,134,737",66.2%,2019,Mena Massoud,/wiki/Mena_Massoud,False,
tt6139732,41,Aladdin,"$1,050,693,953","$355,559,216",33.8%,"$695,134,737",66.2%,2019,Naomi Scott,/wiki/Naomi_Scott,False,
tt6139732,41,Aladdin,"$1,050,693,953","$355,559,216",33.8%,"$695,134,737",66.2%,2019,Marwan Kenzari,/wiki/Marwan_Kenzari,False,
tt6139732,41,Aladdin,"$1,050,693,953","$355,559,216",33.8%,"$695,134,737",66.2%,2019,Navid Negahban,/wiki/Navid_Negahban,False,
tt6139732,41,Aladdin,"$1,050,693,953","$355,559,216",33.8%,"$695,134,737",66.2%,2019,Nasim Pedrad,/wiki/Nasim_Pedrad,False,
tt6139732,41,Aladdin,"$1,050,693,953","$355,559,216",33.8%,"$695,134,737",66.2%,2019,Billy Magnussen,/wiki/Billy_Magnussen,False,
tt1298650,42,Pirates of the Caribbean: On Stranger Tides,"$1,045,713,802","$241,071,802",23%,"$804,642,000",77%,2011,Johnny Depp,/wiki/Johnny_Depp,False,0.2
tt1298650,42,Pirates of the Caribbean: On Stranger Tides,"$1,045,713,802","$241,071,802",23%,"$804,642,000",77%,2011,Penélope Cruz,/wiki/Pen%C3%A9lope_Cruz,False,0.2
tt1298650,42,Pirates of the Caribbean: On Stranger Tides,"$1,045,713,802","$241,071,802",23%,"$804,642,000",77%,2011,Ian McShane,/wiki/Ian_McShane,['https://en.wikipedia.org/wiki/Harry_McShane_(footballer)'],0.2
