,id,rank,title,fullTitle,year,image,crew,imDbRating,imDbRatingCount,cast,nepos,pct_nepo
15,tt5491994,1,Planet Earth II,Planet Earth II (2016),2016,"https://m.media-amazon.com/images/M/MV5BMGZmYmQ5NGQtNWQ1MC00NWZlLTg0MjYtYjJjMzQ5ODgxYzRkXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","David Attenborough, Gordon Buchanan",9.4,139539,Jerome Poncet,False,5.555555555555555
16,tt5491994,1,Planet Earth II,Planet Earth II (2016),2016,"https://m.media-amazon.com/images/M/MV5BMGZmYmQ5NGQtNWQ1MC00NWZlLTg0MjYtYjJjMzQ5ODgxYzRkXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","David Attenborough, Gordon Buchanan",9.4,139539,Thomas Crowley,False,5.555555555555555
17,tt5491994,1,Planet Earth II,Planet Earth II (2016),2016,"https://m.media-amazon.com/images/M/MV5BMGZmYmQ5NGQtNWQ1MC00NWZlLTg0MjYtYjJjMzQ5ODgxYzRkXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","David Attenborough, Gordon Buchanan",9.4,139539,Armin Holtze,False,5.555555555555555
18,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Bryan Cranston,False,5.555555555555555
19,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Aaron Paul,False,5.555555555555555
20,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Anna Gunn,False,5.555555555555555
21,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Betsy Brandt,False,5.555555555555555
22,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,RJ Mitte,False,5.555555555555555
23,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Dean Norris,False,5.555555555555555
24,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Bob Odenkirk,['https://en.wikipedia.org/wiki/Bill_Odenkirk'],5.555555555555555
