id,title,year,cast,nepos,pct_nepo,type
tt1475582,Sherlock,2010,Benedict Cumberbatch,"['https://en.wikipedia.org/wiki/Timothy_Carlton', 'https://en.wikipedia.org/wiki/Wanda_Ventham']",27.77777777777778,tv
tt1475582,Sherlock,2010,Una Stubbs,"['https://en.wikipedia.org/wiki/Ebenezer_Howard', 'https://en.wikipedia.org/wiki/Geoffrey_Howard_(cricketer)']",27.77777777777778,tv
tt1475582,Sherlock,2010,Jonathan Aris,['https://en.wikipedia.org/wiki/Ben_Aris'],27.77777777777778,tv
tt1475582,Sherlock,2010,Simon Kunz,['https://en.wikipedia.org/wiki/Charlie_Kunz'],27.77777777777778,tv
tt1475582,Sherlock,2010,Timothy Carlton,['https://en.wikipedia.org/wiki/Henry_Carlton_Cumberbatch'],27.77777777777778,tv
tt0103359,Batman: The Animated Series,1992,Efrem Zimbalist Jr.,"['https://en.wikipedia.org/wiki/Efrem_Zimbalist', 'https://en.wikipedia.org/wiki/Alma_Gluck']",5.555555555555555,tv
tt11126994,Arcane,2021,Hailee Steinfeld,"['https://en.wikipedia.org/wiki/Jake_Steinfeld', 'https://en.wikipedia.org/wiki/True_O%27Brien']",22.22222222222222,tv
tt11126994,Arcane,2021,Harry Lloyd,"['https://en.wikipedia.org/wiki/Charles_Dickens', 'https://en.wikipedia.org/wiki/Peter_Gerald_Charles_Dickens', 'https://en.wikipedia.org/wiki/Henry_Blagrove']",22.22222222222222,tv
tt11126994,Arcane,2021,Mia Sinclair Jenness,['https://en.wikipedia.org/wiki/Emily_Bauer'],22.22222222222222,tv
tt11126994,Arcane,2021,Scott Menville,['https://en.wikipedia.org/wiki/Chuck_Menville'],22.22222222222222,tv
tt0296310,The Blue Planet,2001,David Attenborough,['https://en.wikipedia.org/wiki/Frederick_Attenborough'],33.33333333333333,tv
tt0303461,Firefly,2002,Morena Baccarin,['https://en.wikipedia.org/wiki/Vera_Setta'],11.11111111111111,tv
tt0303461,Firefly,2002,Mark Sheppard,['https://en.wikipedia.org/wiki/W._Morgan_Sheppard'],11.11111111111111,tv
tt2560140,Attack on Titan,2013,Bryce Papenbrook,"['https://en.wikipedia.org/wiki/Bob_Papenbrook', 'https://en.wikipedia.org/wiki/Debbie_Rothstein']",5.555555555555555,tv
tt0386676,The Office,2005,B.J. Novak,['https://en.wikipedia.org/wiki/William_Novak'],11.11111111111111,tv
tt0386676,The Office,2005,Ellie Kemper,"['https://en.wikipedia.org/wiki/Carrie_Kemper', 'https://en.wikipedia.org/wiki/William_Thornton_Kemper_Sr.']",11.11111111111111,tv
tt2092588,Frozen Planet,2011,David Attenborough,['https://en.wikipedia.org/wiki/Frederick_Attenborough'],5.555555555555555,tv
tt0877057,Death Note,2006,Alessandro Juliani,['https://en.wikipedia.org/wiki/John_Juliani'],5.555555555555555,tv
tt0081912,Only Fools and Horses,1981,David Jason,['https://en.wikipedia.org/wiki/Arthur_White_(actor)'],16.666666666666664,tv
tt0081912,Only Fools and Horses,1981,Nicholas Lyndhurst,['https://en.wikipedia.org/wiki/Francis_Lyndhurst'],16.666666666666664,tv
tt0081912,Only Fools and Horses,1981,Roger Lloyd Pack,['https://en.wikipedia.org/wiki/Charles_Lloyd-Pack'],16.666666666666664,tv
tt2356777,True Detective,2014,Colin Farrell,"['https://en.wikipedia.org/wiki/Tommy_Farrell_(footballer,_born_1937)']",22.22222222222222,tv
tt2356777,True Detective,2014,Woody Harrelson,['https://en.wikipedia.org/wiki/Charles_Harrelson'],22.22222222222222,tv
tt2356777,True Detective,2014,Carmen Ejogo,['https://en.wikipedia.org/wiki/Charles_Ejogo'],22.22222222222222,tv
tt2356777,True Detective,2014,Stephen Dorff,['https://en.wikipedia.org/wiki/Steve_Dorff'],22.22222222222222,tv
tt9735318,The Beatles: Get Back,2021,John Lennon,"['https://en.wikipedia.org/wiki/Alfred_Lennon', 'https://en.wikipedia.org/wiki/Julia_Lennon']",22.22222222222222,tv
tt9735318,The Beatles: Get Back,2021,Paul McCartney,['https://en.wikipedia.org/wiki/Mike_McGear'],22.22222222222222,tv
tt9735318,The Beatles: Get Back,2021,Michael Lindsay-Hogg,['https://en.wikipedia.org/wiki/Geraldine_Fitzgerald'],22.22222222222222,tv
tt9735318,The Beatles: Get Back,2021,Linda McCartney,"['https://en.wikipedia.org/wiki/Lee_Eastman', 'https://en.wikipedia.org/wiki/Rose_Frisch']",22.22222222222222,tv
tt0098769,The Civil War,1990,Jason Robards,['https://en.wikipedia.org/wiki/Jason_Robards_Sr.'],5.555555555555555,tv
tt2098220,Hunter x Hunter,2011,Megumi Han,['https://en.wikipedia.org/wiki/Keiko_Han'],11.11111111111111,tv
tt2098220,Hunter x Hunter,2011,Miyuki Sawashiro,['https://en.wikipedia.org/wiki/Chiharu_Sawashiro'],11.11111111111111,tv
tt0098904,Seinfeld,1989,Julia Louis-Dreyfus,['https://en.wikipedia.org/wiki/G%C3%A9rard_Louis-Dreyfus'],11.11111111111111,tv
tt0098904,Seinfeld,1989,Liz Sheridan,['https://en.wikipedia.org/wiki/Frank_Sheridan_(pianist)'],11.11111111111111,tv
tt7920978,Persona,2018,Müjde Ar,['https://en.wikipedia.org/wiki/Aysel_G%C3%BCrel'],5.555555555555555,tv
tt2802850,Fargo,2014,Colin Hanks,['https://en.wikipedia.org/wiki/Tom_Hanks'],16.666666666666664,tv
tt2802850,Fargo,2014,Chris Rock,['https://en.wikipedia.org/wiki/Tony_Rock'],16.666666666666664,tv
tt2802850,Fargo,2014,Jason Schwartzman,"['https://en.wikipedia.org/wiki/Jack_Schwartzman', 'https://en.wikipedia.org/wiki/Talia_Shire']",16.666666666666664,tv
tt0108778,Friends,1994,Jennifer Aniston,"['https://en.wikipedia.org/wiki/John_Aniston', 'https://en.wikipedia.org/wiki/Nancy_Dow']",16.666666666666664,tv
tt0108778,Friends,1994,Matthew Perry,['https://en.wikipedia.org/wiki/John_Bennett_Perry'],16.666666666666664,tv
tt0108778,Friends,1994,Giovanni Ribisi,['https://en.wikipedia.org/wiki/Marissa_Ribisi'],16.666666666666664,tv
tt1865718,Gravity Falls,2012,Jason Ritter,"['https://en.wikipedia.org/wiki/John_Ritter', 'https://en.wikipedia.org/wiki/Nancy_Morgan']",5.555555555555555,tv
tt7137906,When They See Us,2019,Asante Blackk,['https://en.wikipedia.org/wiki/Samira_Wiley'],11.76470588235294,tv
tt7137906,When They See Us,2019,Kylie Bunbury,['https://en.wikipedia.org/wiki/Alex_Bunbury'],11.76470588235294,tv
tt7137906,When They See Us,2019,Suzzanne Douglas,,11.76470588235294,tv
tt3530232,Last Week Tonight with John Oliver,2014,George Clooney,['https://en.wikipedia.org/wiki/Nick_Clooney'],5.555555555555555,tv
tt2571774,Africa,2013,David Attenborough,['https://en.wikipedia.org/wiki/Frederick_Attenborough'],5.555555555555555,tv
tt0063929,Monty Python's Flying Circus,1969,Lyn Ashley,['https://en.wikipedia.org/wiki/Madge_Ryan'],5.555555555555555,tv
tt1508238,Apocalypse: The Second World War,2009,Martin Sheen,['https://en.wikipedia.org/wiki/Joe_Estevez'],33.33333333333333,tv
tt3032476,Better Call Saul,2015,Bob Odenkirk,['https://en.wikipedia.org/wiki/Bill_Odenkirk'],11.11111111111111,tv
tt3032476,Better Call Saul,2015,Ed Begley Jr.,['https://en.wikipedia.org/wiki/Ed_Begley'],11.11111111111111,tv
tt0472954,It's Always Sunny in Philadelphia,2005,Rob McElhenney,['https://en.wikipedia.org/wiki/Marcus_McElhenney'],16.666666666666664,tv
tt0472954,It's Always Sunny in Philadelphia,2005,David Hornsby,['https://en.wikipedia.org/wiki/Bruce_Hornsby'],16.666666666666664,tv
tt0472954,It's Always Sunny in Philadelphia,2005,Catherine Reitman,['https://en.wikipedia.org/wiki/Ivan_Reitman'],16.666666666666664,tv
tt4934214,Taskmaster,2015,Liza Tarbuck,['https://en.wikipedia.org/wiki/Jimmy_Tarbuck'],11.11111111111111,tv
tt4934214,Taskmaster,2015,Daisy May Cooper,"['https://en.wikipedia.org/wiki/Charlie_Cooper_(actor)', 'https://en.wikipedia.org/wiki/Trevor_Cooper']",11.11111111111111,tv
tt0264235,Curb Your Enthusiasm,2000,Bob Einstein,"['https://en.wikipedia.org/wiki/Harry_Einstein', 'https://en.wikipedia.org/wiki/Thelma_Leeds']",11.11111111111111,tv
tt0264235,Curb Your Enthusiasm,2000,Julia Louis-Dreyfus,['https://en.wikipedia.org/wiki/G%C3%A9rard_Louis-Dreyfus'],11.11111111111111,tv
tt0112130,Pride and Prejudice,1995,Colin Firth,"['https://en.wikipedia.org/wiki/Kate_Firth', 'https://en.wikipedia.org/wiki/Jonathan_Firth']",61.111111111111114,tv
tt0112130,Pride and Prejudice,1995,Jennifer Ehle,"['https://en.wikipedia.org/wiki/John_Ehle', 'https://en.wikipedia.org/wiki/Rosemary_Harris']",61.111111111111114,tv
tt0112130,Pride and Prejudice,1995,Susannah Harker,['https://en.wikipedia.org/wiki/Polly_Adams'],61.111111111111114,tv
tt0112130,Pride and Prejudice,1995,Julia Sawalha,['https://en.wikipedia.org/wiki/Nadim_Sawalha'],61.111111111111114,tv
tt0112130,Pride and Prejudice,1995,Crispin Bonham-Carter,['https://en.wikipedia.org/wiki/Bonham_Carter_family'],61.111111111111114,tv
tt0112130,Pride and Prejudice,1995,Polly Maberly,['https://en.wikipedia.org/wiki/Kate_Maberly'],61.111111111111114,tv
tt0112130,Pride and Prejudice,1995,Lucy Briers,"['https://en.wikipedia.org/wiki/Richard_Briers', 'https://en.wikipedia.org/wiki/Ann_Davies_(actress)']",61.111111111111114,tv
tt0112130,Pride and Prejudice,1995,Anna Chancellor,['https://en.wikipedia.org/wiki/Asquith_family'],61.111111111111114,tv
tt0112130,Pride and Prejudice,1995,Lucy Davis,['https://en.wikipedia.org/wiki/Jasper_Carrott'],61.111111111111114,tv
tt0112130,Pride and Prejudice,1995,Emilia Fox,"['https://en.wikipedia.org/wiki/Edward_Fox_(actor)', 'https://en.wikipedia.org/wiki/Joanna_David']",61.111111111111114,tv
tt0112130,Pride and Prejudice,1995,Barbara Leigh-Hunt,['https://en.wikipedia.org/wiki/Ronald_Leigh-Hunt'],61.111111111111114,tv
tt0072500,Fawlty Towers,1975,Bruce Boa,['https://en.wikipedia.org/wiki/Marion_Woodman'],5.555555555555555,tv
tt0193676,Freaks and Geeks,1999,James Franco,"['https://en.wikipedia.org/wiki/Dave_Franco', 'https://en.wikipedia.org/wiki/Tom_Franco']",5.555555555555555,tv
tt0200276,The West Wing,1999,Martin Sheen,['https://en.wikipedia.org/wiki/Joe_Estevez'],22.22222222222222,tv
tt0200276,The West Wing,1999,Rob Lowe,['https://en.wikipedia.org/wiki/Chad_Lowe'],22.22222222222222,tv
tt0200276,The West Wing,1999,Richard Schiff,['https://en.wikipedia.org/wiki/Clarence_B._Jones'],22.22222222222222,tv
tt0200276,The West Wing,1999,Mary McCormack,"['https://en.wikipedia.org/wiki/Bridget_Mary_McCormack', 'https://en.wikipedia.org/wiki/Will_McCormack']",22.22222222222222,tv
tt0096548,Blackadder Goes Forth,1989,Hugh Laurie,['https://en.wikipedia.org/wiki/Ran_Laurie'],5.555555555555555,tv
tt0098936,Twin Peaks,1990,Dana Ashbrook,['https://en.wikipedia.org/wiki/Daphne_Ashbrook'],16.666666666666664,tv
tt0098936,Twin Peaks,1990,Lara Flynn Boyle,['https://en.wikipedia.org/wiki/Charles_A._Boyle'],16.666666666666664,tv
tt0098936,Twin Peaks,1990,Eric DaRe,"['https://en.wikipedia.org/wiki/Johanna_Ray', 'https://en.wikipedia.org/wiki/Aldo_Ray']",16.666666666666664,tv
tt2085059,Black Mirror,2011,Rory Kinnear,"['https://en.wikipedia.org/wiki/Roy_Kinnear', 'https://en.wikipedia.org/wiki/Carmel_Cryan']",22.22222222222222,tv
tt2085059,Black Mirror,2011,Lenora Crichlow,['https://en.wikipedia.org/wiki/Frank_Crichlow'],22.22222222222222,tv
tt2085059,Black Mirror,2011,Bryce Dallas Howard,['https://en.wikipedia.org/wiki/Ron_Howard'],22.22222222222222,tv
tt2085059,Black Mirror,2011,Wyatt Russell,"['https://en.wikipedia.org/wiki/Kurt_Russell', 'https://en.wikipedia.org/wiki/Goldie_Hawn']",22.22222222222222,tv
tt2707408,Narcos,2015,Pedro Pascal,['https://en.wikipedia.org/wiki/Lux_Pascal'],11.11111111111111,tv
tt2707408,Narcos,2015,Alberto Ammann,['https://en.wikipedia.org/wiki/Luis_Alberto_Ammann'],11.11111111111111,tv
tt3398228,BoJack Horseman,2014,Amy Sedaris,['https://en.wikipedia.org/wiki/David_Sedaris'],17.647058823529413,tv
tt3398228,BoJack Horseman,2014,Diedrich Bader,"['https://en.wikipedia.org/wiki/William_B._Bader', 'https://en.wikipedia.org/wiki/Gretta_Bader']",17.647058823529413,tv
tt3398228,BoJack Horseman,2014,Patton Oswalt,,17.647058823529413,tv
tt3398228,BoJack Horseman,2014,Stanley Tucci,['https://en.wikipedia.org/wiki/Christine_Tucci'],17.647058823529413,tv
tt7660850,Succession,2018,Nicholas Braun,['https://en.wikipedia.org/wiki/Craig_Braun'],16.666666666666664,tv
tt7660850,Succession,2018,Kieran Culkin,['https://en.wikipedia.org/wiki/Kit_Culkin'],16.666666666666664,tv
tt7660850,Succession,2018,Dagmara Dominczyk,['https://en.wikipedia.org/wiki/Marika_Domi%C5%84czyk'],16.666666666666664,tv
tt0121955,South Park,1997,Jonathan Kimmel,"['https://en.wikipedia.org/wiki/Jimmy_Kimmel', 'https://en.wikipedia.org/wiki/Frank_Potenza', 'https://en.wikipedia.org/wiki/Sal_Iacono', 'https://en.wikipedia.org/wiki/Martha_Stewart']",5.555555555555555,tv
tt2442560,Peaky Blinders,2013,Finn Cole,['https://en.wikipedia.org/wiki/Joe_Cole_(actor)'],16.666666666666664,tv
tt2442560,Peaky Blinders,2013,Annabelle Wallis,"['https://en.wikipedia.org/wiki/Richard_Harris', 'https://en.wikipedia.org/wiki/Jared_Harris', 'https://en.wikipedia.org/wiki/Damian_Harris', 'https://en.wikipedia.org/wiki/Jamie_Harris_(actor)']",16.666666666666664,tv
tt2442560,Peaky Blinders,2013,Tom Hardy,['https://en.wikipedia.org/wiki/Chips_Hardy'],16.666666666666664,tv
tt10986410,Ted Lasso,2020,Jason Sudeikis,"['https://en.wikipedia.org/wiki/Tom_Howard_(photographer)', 'https://en.wikipedia.org/wiki/George_Wendt']",11.11111111111111,tv
tt10986410,Ted Lasso,2020,Juno Temple,['https://en.wikipedia.org/wiki/Julien_Temple'],11.11111111111111,tv
tt0118421,Oz,1997,Dean Winters,['https://en.wikipedia.org/wiki/Scott_William_Winters'],11.11111111111111,tv
tt0118421,Oz,1997,Scott William Winters,['https://en.wikipedia.org/wiki/Dean_Winters'],11.11111111111111,tv
tt0248654,Six Feet Under,2001,Jeremy Sisto,['https://en.wikipedia.org/wiki/Meadow_Sisto'],11.11111111111111,tv
tt0248654,Six Feet Under,2001,James Cromwell,"['https://en.wikipedia.org/wiki/John_Cromwell_(director)', 'https://en.wikipedia.org/wiki/Kay_Johnson']",11.11111111111111,tv
tt3718778,Over the Garden Wall,2014,Christopher Lloyd,['https://en.wikipedia.org/wiki/Lewis_Henry_Lapham'],5.555555555555555,tv
tt5753856,Dark,2017,Peter Benedict,"['https://en.wikipedia.orghttps://de.wikipedia.org/wiki/Walter_Riss', 'https://en.wikipedia.orghttps://de.wikipedia.org/wiki/Christa_Rossenbach']",5.555555555555555,tv
tt8111088,The Mandalorian,2019,Pedro Pascal,['https://en.wikipedia.org/wiki/Lux_Pascal'],22.22222222222222,tv
tt8111088,The Mandalorian,2019,Temuera Morrison,"['https://en.wikipedia.org/wiki/Atareta_Maxwell', 'https://en.wikipedia.org/wiki/Michael_Ashton']",22.22222222222222,tv
tt8111088,The Mandalorian,2019,Rio Hackford,"['https://en.wikipedia.org/wiki/Taylor_Hackford', 'https://en.wikipedia.org/wiki/Lynne_Littman', 'https://en.wikipedia.org/wiki/Helen_Mirren']",22.22222222222222,tv
tt8111088,The Mandalorian,2019,Amy Sedaris,['https://en.wikipedia.org/wiki/David_Sedaris'],22.22222222222222,tv
tt0367279,Arrested Development,2003,Jason Bateman,['https://en.wikipedia.org/wiki/Kent_Bateman'],44.44444444444444,tv
tt0367279,Arrested Development,2003,Alia Shawkat,['https://en.wikipedia.org/wiki/Paul_Burke_(actor)'],44.44444444444444,tv
tt0367279,Arrested Development,2003,Jessica Walter,['https://en.wikipedia.org/wiki/Richard_Walter_(writer)'],44.44444444444444,tv
tt0367279,Arrested Development,2003,Ron Howard,"['https://en.wikipedia.org/wiki/Rance_Howard', 'https://en.wikipedia.org/wiki/Jean_Speegle_Howard']",44.44444444444444,tv
tt0367279,Arrested Development,2003,Henry Winkler,['https://en.wikipedia.org/wiki/Richard_Belzer'],44.44444444444444,tv
tt0367279,Arrested Development,2003,Liza Minnelli,"['https://en.wikipedia.org/wiki/Vincente_Minnelli', 'https://en.wikipedia.org/wiki/Judy_Garland']",44.44444444444444,tv
tt0367279,Arrested Development,2003,Mae Whitman,['https://en.wikipedia.org/wiki/Pat_Musick'],44.44444444444444,tv
tt0367279,Arrested Development,2003,Ed Begley Jr.,['https://en.wikipedia.org/wiki/Ed_Begley'],44.44444444444444,tv
tt1190634,The Boys,2019,Jack Quaid,"['https://en.wikipedia.org/wiki/Dennis_Quaid', 'https://en.wikipedia.org/wiki/Meg_Ryan']",16.666666666666664,tv
tt1190634,The Boys,2019,Aya Cash,['https://en.wikipedia.org/wiki/Kim_Addonizio'],16.666666666666664,tv
tt1190634,The Boys,2019,Elisabeth Shue,['https://en.wikipedia.org/wiki/Andrew_Shue'],16.666666666666664,tv
tt0412142,House,2004,Hugh Laurie,['https://en.wikipedia.org/wiki/Ran_Laurie'],27.77777777777778,tv
tt0412142,House,2004,Peter Jacobson,['https://en.wikipedia.org/wiki/Walter_Jacobson'],27.77777777777778,tv
tt0412142,House,2004,Olivia Wilde,"['https://en.wikipedia.org/wiki/Andrew_Cockburn', 'https://en.wikipedia.org/wiki/Leslie_Cockburn', 'https://en.wikipedia.org/wiki/Claud_Cockburn', 'https://en.wikipedia.org/wiki/Patricia_Cockburn', 'https://en.wikipedia.org/wiki/Alexander_Cockburn']",27.77777777777778,tv
tt0412142,House,2004,Jennifer Crystal Foley,['https://en.wikipedia.org/wiki/Billy_Crystal'],27.77777777777778,tv
tt0412142,House,2004,Amber Tamblyn,['https://en.wikipedia.org/wiki/Russ_Tamblyn'],27.77777777777778,tv
tt4574334,Stranger Things,2016,Paul Reiser,"['https://en.wikipedia.org/wiki/Will_Reiser', 'https://en.wikipedia.org/wiki/Richard_Epstein']",11.11111111111111,tv
tt4574334,Stranger Things,2016,Maya Hawke,"['https://en.wikipedia.org/wiki/Ethan_Hawke', 'https://en.wikipedia.org/wiki/Uma_Thurman']",11.11111111111111,tv
tt0407362,Battlestar Galactica,2004,Alessandro Juliani,['https://en.wikipedia.org/wiki/John_Juliani'],11.11111111111111,tv
tt0407362,Battlestar Galactica,2004,Bodie Olmos,['https://en.wikipedia.org/wiki/Edward_James_Olmos'],11.11111111111111,tv
tt5687612,Fleabag,2016,Phoebe Waller-Bridge,['https://en.wikipedia.org/wiki/Isobel_Waller-Bridge'],16.666666666666664,tv
tt5687612,Fleabag,2016,Jamie Demetriou,['https://en.wikipedia.org/wiki/Natasia_Demetriou'],16.666666666666664,tv
tt5687612,Fleabag,2016,Angus Imrie,"['https://en.wikipedia.org/wiki/Benjamin_Whitrow', 'https://en.wikipedia.org/wiki/Celia_Imrie']",16.666666666666664,tv
tt6741278,Invincible,2021,Clancy Brown,['https://en.wikipedia.org/wiki/Bud_Brown_(politician)'],5.555555555555555,tv
tt0804503,Mad Men,2007,Jared Harris,['https://en.wikipedia.org/wiki/Richard_Harris'],5.555555555555555,tv
tt1856010,House of Cards,2013,Kate Mara,['https://en.wikipedia.org/wiki/Rooney_Mara'],11.11111111111111,tv
tt1856010,House of Cards,2013,Neve Campbell,['https://en.wikipedia.org/wiki/Christian_Campbell'],11.11111111111111,tv
tt5788792,The Marvelous Mrs. Maisel,2017,Rachel Brosnahan,['https://en.wikipedia.org/wiki/Kate_Spade'],11.11111111111111,tv
tt5788792,The Marvelous Mrs. Maisel,2017,Caroline Aaron,['https://en.wikipedia.org/wiki/Josephine_Abady'],11.11111111111111,tv
tt4786824,The Crown,2016,Helena Bonham Carter,['https://en.wikipedia.org/wiki/Raymond_Bonham_Carter'],11.11111111111111,tv
tt4786824,The Crown,2016,Vanessa Kirby,['https://en.wikipedia.org/wiki/Roger_Kirby'],11.11111111111111,tv
tt1518542,Sarabhai V/S Sarabhai,2004,Ratna Pathak Shah,['https://en.wikipedia.org/wiki/Dina_Pathak'],11.11111111111111,tv
tt1518542,Sarabhai V/S Sarabhai,2004,Rupali Ganguly,"['https://en.wikipedia.org/wiki/Anil_Ganguly', 'https://en.wikipedia.org/wiki/Vijay_Ganguly']",11.11111111111111,tv
tt0092455,Star Trek: The Next Generation,1987,Denise Crosby,['https://en.wikipedia.org/wiki/Dennis_Crosby'],5.555555555555555,tv
tt0086661,The Adventures of Sherlock Holmes,1984,Rosalind Knight,['https://en.wikipedia.org/wiki/Esmond_Knight'],5.555555555555555,tv
tt0387764,Peep Show,2003,Sophie Winkleman,"['https://en.wikipedia.org/wiki/Claudia_Winkleman', 'https://en.wikipedia.org/wiki/Sally_Soames', 'https://en.wikipedia.org/wiki/House_of_Windsor']",5.555555555555555,tv
tt0758745,Friday Night Lights,2006,Minka Kelly,['https://en.wikipedia.org/wiki/Rick_Dufay'],5.555555555555555,tv
tt11280740,Severance,2022,John Turturro,"['https://en.wikipedia.org/wiki/Nicholas_Turturro', 'https://en.wikipedia.org/wiki/Aida_Turturro']",11.11111111111111,tv
tt11280740,Severance,2022,Patricia Arquette,['https://en.wikipedia.org/wiki/Lewis_Arquette'],11.11111111111111,tv
tt13991232,1883,2021,Tim McGraw,['https://en.wikipedia.org/wiki/Tug_McGraw'],5.555555555555555,tv
tt5712554,The Grand Tour,2016,Kiefer Sutherland,"['https://en.wikipedia.org/wiki/Donald_Sutherland', 'https://en.wikipedia.org/wiki/Shirley_Douglas']",11.11111111111111,tv
tt5712554,The Grand Tour,2016,Paris Hilton,"['https://en.wikipedia.org/wiki/Richard_Hilton', 'https://en.wikipedia.org/wiki/Kathy_Hilton']",11.11111111111111,tv
tt0459159,The Thick of It,2005,Peter Capaldi,['https://en.wikipedia.org/wiki/Lewis_Capaldi'],11.11111111111111,tv
tt0459159,The Thick of It,2005,Chris Langham,"['https://en.wikipedia.org/wiki/Michael_Langham', 'https://en.wikipedia.org/wiki/Helen_Burns']",11.11111111111111,tv
tt6025022,Justice League Unlimited,2004,Clancy Brown,['https://en.wikipedia.org/wiki/Bud_Brown_(politician)'],22.22222222222222,tv
tt6025022,Justice League Unlimited,2004,Kin Shriner,['https://en.wikipedia.org/wiki/Herb_Shriner'],22.22222222222222,tv
tt6025022,Justice League Unlimited,2004,Nicholle Tom,"['https://en.wikipedia.org/wiki/Heather_Tom', 'https://en.wikipedia.org/wiki/David_Tom']",22.22222222222222,tv
tt6025022,Justice League Unlimited,2004,Juliet Landau,"['https://en.wikipedia.org/wiki/Martin_Landau', 'https://en.wikipedia.org/wiki/Barbara_Bain']",22.22222222222222,tv
tt0348914,Deadwood,2004,Ian McShane,['https://en.wikipedia.org/wiki/Harry_McShane_(footballer)'],11.11111111111111,tv
tt0348914,Deadwood,2004,Titus Welliver,['https://en.wikipedia.org/wiki/Neil_Welliver'],11.11111111111111,tv
tt0106179,The X-Files,1993,Robert Patrick,['https://en.wikipedia.org/wiki/Richard_Patrick'],11.11111111111111,tv
tt0106179,The X-Files,1993,Laurie Holden,['https://en.wikipedia.org/wiki/Adrienne_Ellis'],11.11111111111111,tv
tt1266020,Parks and Recreation,2009,Amy Poehler,['https://en.wikipedia.org/wiki/Greg_Poehler'],16.666666666666664,tv
tt1266020,Parks and Recreation,2009,Rashida Jones,"['https://en.wikipedia.org/wiki/Quincy_Jones', 'https://en.wikipedia.org/wiki/Peggy_Lipton']",16.666666666666664,tv
tt1266020,Parks and Recreation,2009,Rob Lowe,['https://en.wikipedia.org/wiki/Chad_Lowe'],16.666666666666664,tv
tt4299972,The Jinx: The Life and Deaths of Robert Durst,2015,Robert Durst,"['https://en.wikipedia.org/wiki/Seymour_Durst', 'https://en.wikipedia.org/wiki/Bernice_Herstein']",5.555555555555555,tv
tt0111958,Father Ted,1995,Ardal O'Hanlon,['https://en.wikipedia.org/wiki/Rory_O%27Hanlon'],11.11111111111111,tv
tt0111958,Father Ted,1995,Frank Kelly,['https://en.wikipedia.org/wiki/Charles_E._Kelly_(cartoonist)'],11.11111111111111,tv
tt0088484,Blackadder II,1986,Hugh Laurie,['https://en.wikipedia.org/wiki/Ran_Laurie'],5.555555555555555,tv
tt1733785,The Bridge,2011,Maria Kulle,['https://en.wikipedia.org/wiki/Jarl_Kulle'],5.555555555555555,tv
tt9335498,Demon Slayer: Kimetsu no Yaiba,2019,Bryce Papenbrook,"['https://en.wikipedia.org/wiki/Bob_Papenbrook', 'https://en.wikipedia.org/wiki/Debbie_Rothstein']",5.555555555555555,tv
tt3322312,Daredevil,2015,Elden Henson,['https://en.wikipedia.org/wiki/Ellington_Ratliff'],16.666666666666664,tv
tt3322312,Daredevil,2015,Jon Bernthal,"['https://en.wikipedia.org/wiki/Tom_Bernthal', 'https://en.wikipedia.org/wiki/Murray_Bernthal', 'https://en.wikipedia.org/wiki/Adam_Schlesinger']",16.666666666666664,tv
tt3322312,Daredevil,2015,Wilson Bethel,['https://en.wikipedia.org/wiki/Joyce_Maynard'],16.666666666666664,tv
tt1486217,Archer,2009,Jessica Walter,['https://en.wikipedia.org/wiki/Richard_Walter_(writer)'],11.11111111111111,tv
tt1486217,Archer,2009,Christian Slater,"['https://en.wikipedia.org/wiki/Michael_Hawkins_(American_actor)', 'https://en.wikipedia.org/wiki/Mary_Jo_Slater']",11.11111111111111,tv
tt4288182,Atlanta,2016,Donald Glover,['https://en.wikipedia.org/wiki/Stephen_Glover_(screenwriter)'],5.555555555555555,tv
tt1795096,Behzat Ç.: Bir Ankara Polisiyesi,2010,Ege Aydan,['https://en.wikipedia.org/wiki/Efe_Aydan'],5.555555555555555,tv
tt0094517,Mystery Science Theater 3000,1988,Frank Conniff,['https://en.wikipedia.org/wiki/Frank_Conniff_(journalist)'],5.555555555555555,tv
tt0092324,Blackadder the Third,1987,Hugh Laurie,['https://en.wikipedia.org/wiki/Ran_Laurie'],16.666666666666664,tv
tt0092324,Blackadder the Third,1987,Vincent Hanna,['https://en.wikipedia.org/wiki/Frank_Hanna_(politician)'],16.666666666666664,tv
tt0092324,Blackadder the Third,1987,Ben Elton,['https://en.wikipedia.org/wiki/Lewis_Elton'],16.666666666666664,tv
tt0096639,Lonesome Dove,1989,Diane Lane,['https://en.wikipedia.org/wiki/Colleen_Farrington'],16.666666666666664,tv
tt0096639,Lonesome Dove,1989,Anjelica Huston,"['https://en.wikipedia.org/wiki/John_Huston', 'https://en.wikipedia.org/wiki/Enrica_Soma']",16.666666666666664,tv
tt0096639,Lonesome Dove,1989,Barry Corbin,['https://en.wikipedia.org/wiki/Kilmer_B._Corbin'],16.666666666666664,tv
tt0090509,The Return of Sherlock Holmes,1986,Edward Hardwicke,"['https://en.wikipedia.org/wiki/Cedric_Hardwicke', 'https://en.wikipedia.org/wiki/Helena_Pickard']",11.11111111111111,tv
tt0090509,The Return of Sherlock Holmes,1986,Alan Howard,['https://en.wikipedia.org/wiki/Arthur_Howard'],11.11111111111111,tv
tt1641384,Young Justice,2010,Crispin Freeman,['https://en.wikipedia.org/wiki/Cassidy_Freeman'],5.555555555555555,tv
