,id,rank,title,worldwideLifetimeGross,domesticLifetimeGross,domestic,foreignLifetimeGross,foreign,year,cast,nepos,pct_nepo
895,tt0468569,50,The Dark Knight,"$1,006,102,277","$534,987,076",53.2%,"$471,115,201",46.8%,2008,Ritchie Coster,False,33.33333333333333
896,tt0468569,50,The Dark Knight,"$1,006,102,277","$534,987,076",53.2%,"$471,115,201",46.8%,2008,Anthony Michael Hall,False,33.33333333333333
897,tt0468569,50,The Dark Knight,"$1,006,102,277","$534,987,076",53.2%,"$471,115,201",46.8%,2008,Keith Szarabajka,False,33.33333333333333
898,tt0468569,50,The Dark Knight,"$1,006,102,277","$534,987,076",53.2%,"$471,115,201",46.8%,2008,Colin McFarlane,False,33.33333333333333
899,tt0468569,50,The Dark Knight,"$1,006,102,277","$534,987,076",53.2%,"$471,115,201",46.8%,2008,Joshua Harto,False,33.33333333333333
900,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Daniel Radcliffe,False,11.11111111111111
901,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Emma Watson,False,11.11111111111111
902,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Rupert Grint,False,11.11111111111111
903,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Bill Nighy,False,11.11111111111111
904,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Richard Griffiths,False,11.11111111111111
905,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Harry Melling,False,11.11111111111111
906,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Julie Walters,False,11.11111111111111
907,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Bonnie Wright,False,11.11111111111111
908,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Ian Kelly,False,11.11111111111111
909,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Michelle Fairley,False,11.11111111111111
910,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Fiona Shaw,False,11.11111111111111
911,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Alan Rickman,False,11.11111111111111
912,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Carolyn Pickles,False,11.11111111111111
913,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Ralph Fiennes,"['https://en.wikipedia.org/wiki/Mark_Fiennes', 'https://en.wikipedia.org/wiki/Jennifer_Lash']",11.11111111111111
914,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Helena Bonham Carter,['https://en.wikipedia.org/wiki/Raymond_Bonham_Carter'],11.11111111111111
915,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Helen McCrory,False,11.11111111111111
916,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Jason Isaacs,False,11.11111111111111
917,tt0926084,51,Harry Potter and the Deathly Hallows: Part 1,"$977,070,383","$296,374,621",30.3%,"$680,695,762",69.7%,2010,Tom Felton,False,11.11111111111111
918,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Steve Carell,False,16.666666666666664
919,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Kristen Wiig,False,16.666666666666664
920,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Benjamin Bratt,False,16.666666666666664
921,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Miranda Cosgrove,False,16.666666666666664
922,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Russell Brand,False,16.666666666666664
923,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Ken Jeong,False,16.666666666666664
924,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Steve Coogan,"['https://en.wikipedia.org/wiki/Brendan_Coogan', 'https://en.wikipedia.org/wiki/Martin_Coogan']",16.666666666666664
925,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Elsie Fisher,False,16.666666666666664
926,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Dana Gaier,False,16.666666666666664
927,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Moises Arias,False,16.666666666666664
928,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Nasim Pedrad,False,16.666666666666664
929,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Kristen Schaal,False,16.666666666666664
930,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Pierre Coffin,['https://en.wikipedia.org/wiki/Nh._Dini'],16.666666666666664
931,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Chris Renaud,False,16.666666666666664
932,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Nickolai Stoilov,False,16.666666666666664
933,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Vanessa Bayer,False,16.666666666666664
934,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Ava Acres,['https://en.wikipedia.org/wiki/Isabella_Acres'],16.666666666666664
935,tt1690953,52,Despicable Me 2,"$970,766,005","$368,065,385",37.9%,"$602,700,620",62.1%,2013,Lori Alan,False,16.666666666666664
936,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Neel Sethi,False,16.666666666666664
937,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Bill Murray,"['https://en.wikipedia.org/wiki/Brian_Doyle-Murray', 'https://en.wikipedia.org/wiki/Joel_Murray']",16.666666666666664
938,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Ben Kingsley,False,16.666666666666664
939,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Idris Elba,False,16.666666666666664
940,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Lupita Nyong'o,['https://en.wikipedia.org/wiki/Peter_Anyang%27_Nyong%27o'],16.666666666666664
941,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Scarlett Johansson,False,16.666666666666664
942,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Giancarlo Esposito,False,16.666666666666664
943,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Christopher Walken,False,16.666666666666664
944,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Garry Shandling,False,16.666666666666664
945,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Brighton Rose Favreau,False,16.666666666666664
946,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Emjay Anthony,False,16.666666666666664
947,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Max Favreau,False,16.666666666666664
948,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Chloe Hechter,False,16.666666666666664
949,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Asher Blinkoff,['https://en.wikipedia.org/wiki/Saul_Andrew_Blinkoff'],16.666666666666664
950,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Knox Gagnon,False,16.666666666666664
951,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Sasha Schreiber,False,16.666666666666664
952,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Kai Schreiber,False,16.666666666666664
953,tt3040964,53,The Jungle Book,"$966,554,929","$364,001,123",37.7%,"$602,553,806",62.3%,2016,Jon Favreau,False,16.666666666666664
954,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Dwayne Johnson,False,22.22222222222222
955,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Karen Gillan,['https://en.wikipedia.org/wiki/Caitlin_Blackwood'],22.22222222222222
956,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Kevin Hart,False,22.22222222222222
957,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Jack Black,"['https://en.wikipedia.org/wiki/Judith_Love_Cohen', 'https://en.wikipedia.org/wiki/Neil_Siegel']",22.22222222222222
958,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Rhys Darby,False,22.22222222222222
959,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Bobby Cannavale,False,22.22222222222222
960,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Nick Jonas,"['https://en.wikipedia.org/wiki/Kevin_Jonas', 'https://en.wikipedia.org/wiki/Joe_Jonas', 'https://en.wikipedia.org/wiki/Frankie_Jonas']",22.22222222222222
961,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Alex Wolff,"['https://en.wikipedia.org/wiki/Michael_Wolff_(musician)', 'https://en.wikipedia.org/wiki/Polly_Draper']",22.22222222222222
962,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Ser'Darius Blain,False,22.22222222222222
963,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Madison Iseman,False,22.22222222222222
964,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Morgan Turner,False,22.22222222222222
965,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Sean Buxton,False,22.22222222222222
966,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Mason Guccione,False,22.22222222222222
967,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Marin Hinkle,False,22.22222222222222
968,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Tracey Bonner,False,22.22222222222222
969,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Najah Jackson,False,22.22222222222222
970,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Natasha Charles Parker,False,22.22222222222222
971,tt2283362,54,Jumanji: Welcome to the Jungle,"$962,542,945","$404,540,171",42%,"$558,002,774",58%,2017,Kat Altman,False,22.22222222222222
972,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Ian McKellen,False,
973,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Martin Freeman,False,
974,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Richard Armitage,False,
975,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Cate Blanchett,False,
976,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Ken Stott,False,
977,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Graham McTavish,False,
978,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,William Kircher,False,
979,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,James Nesbitt,False,
980,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Stephen Hunter,False,
981,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Dean O'Gorman,False,
982,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Aidan Turner,False,
983,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,John Callen,False,
984,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Peter Hambleton,False,
985,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Jed Brophy,False,
986,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Mark Hadlow,False,
987,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Adam Brown,False,
988,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Orlando Bloom,False,
989,tt2310332,55,The Hobbit: The Battle of the Five Armies,"$962,201,338","$255,138,261",26.5%,"$707,063,077",73.5%,2014,Evangeline Lilly,False,
990,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Johnny Depp,False,11.11111111111111
991,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Orlando Bloom,False,11.11111111111111
992,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Keira Knightley,"['https://en.wikipedia.org/wiki/Will_Knightley', 'https://en.wikipedia.org/wiki/Sharman_Macdonald']",11.11111111111111
993,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Geoffrey Rush,False,11.11111111111111
994,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Jack Davenport,"['https://en.wikipedia.org/wiki/Nigel_Davenport', 'https://en.wikipedia.org/wiki/Maria_Aitken']",11.11111111111111
995,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Bill Nighy,False,11.11111111111111
996,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Jonathan Pryce,False,11.11111111111111
997,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Lee Arenberg,False,11.11111111111111
998,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Mackenzie Crook,False,11.11111111111111
999,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Kevin McNally,False,11.11111111111111
1000,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,David Bailie,False,11.11111111111111
1001,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Stellan Skarsgård,False,11.11111111111111
1002,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Tom Hollander,False,11.11111111111111
1003,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Naomie Harris,False,11.11111111111111
1004,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Martin Klebba,False,11.11111111111111
1005,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,David Schofield,False,11.11111111111111
1006,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Lauren Maher,False,11.11111111111111
1007,tt0449088,56,Pirates of the Caribbean: At World's End,"$960,996,492","$309,420,425",32.2%,"$651,576,067",67.8%,2007,Dermot Keaney,False,11.11111111111111
1008,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Ian McKellen,False,
1009,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Martin Freeman,False,
1010,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Richard Armitage,False,
1011,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Ken Stott,False,
1012,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Graham McTavish,False,
1013,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,William Kircher,False,
1014,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,James Nesbitt,False,
1015,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Stephen Hunter,False,
1016,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Dean O'Gorman,False,
1017,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Aidan Turner,False,
1018,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,John Callen,False,
1019,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Peter Hambleton,False,
1020,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Jed Brophy,False,
1021,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Mark Hadlow,False,
1022,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Adam Brown,False,
1023,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Orlando Bloom,False,
1024,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Evangeline Lilly,False,
1025,tt1170358,57,The Hobbit: The Desolation of Smaug,"$959,027,992","$258,387,334",26.9%,"$700,640,658",73.1%,2013,Lee Pace,False,
1026,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Benedict Cumberbatch,"['https://en.wikipedia.org/wiki/Timothy_Carlton', 'https://en.wikipedia.org/wiki/Wanda_Ventham']",16.666666666666664
1027,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Elizabeth Olsen,"['https://en.wikipedia.org/wiki/Mary-Kate_Olsen', 'https://en.wikipedia.org/wiki/Ashley_Olsen']",16.666666666666664
1028,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Chiwetel Ejiofor,['https://en.wikipedia.org/wiki/Zain_Asher'],16.666666666666664
1029,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Benedict Wong,False,16.666666666666664
1030,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Xochitl Gomez,False,16.666666666666664
1031,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Rachel McAdams,False,16.666666666666664
1032,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Jett Klyne,False,16.666666666666664
1033,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Julian Hilliard,False,16.666666666666664
1034,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Michael Stuhlbarg,False,16.666666666666664
1035,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Hayley Atwell,False,16.666666666666664
1036,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Anson Mount,False,16.666666666666664
1037,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Lashana Lynch,False,16.666666666666664
1038,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,John Krasinski,False,16.666666666666664
1039,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Patrick Stewart,False,16.666666666666664
1040,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Charlize Theron,False,16.666666666666664
1041,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Sheila Atim,False,16.666666666666664
1042,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Adam Hugill,False,16.666666666666664
1043,tt9419884,58,Doctor Strange in the Multiverse of Madness,"$954,805,609","$411,312,125",43.1%,"$543,493,484",56.9%,2022,Bruce Campbell,False,16.666666666666664
1044,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Elijah Wood,False,11.11111111111111
1045,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Ian McKellen,False,11.11111111111111
1046,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Viggo Mortensen,False,11.11111111111111
1047,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Orlando Bloom,False,11.11111111111111
1048,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Bruce Allpress,False,11.11111111111111
1049,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Sean Astin,"['https://en.wikipedia.org/wiki/Patty_Duke', 'https://en.wikipedia.org/wiki/John_Astin']",11.11111111111111
1050,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,John Bach,False,11.11111111111111
1051,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Sala Baker,False,11.11111111111111
1052,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Cate Blanchett,False,11.11111111111111
1053,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Billy Boyd,False,11.11111111111111
1054,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Jed Brophy,False,11.11111111111111
1055,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Sam Comery,False,11.11111111111111
1056,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Brad Dourif,False,11.11111111111111
1057,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Calum Gittins,False,11.11111111111111
1058,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Bernard Hill,False,11.11111111111111
1059,tt0167261,59,The Lord of the Rings: The Two Towers,"$947,896,241","$342,952,511",36.2%,"$604,943,730",63.8%,2002,Bruce Hopkins,False,11.11111111111111
